ID,TCN,NAME,ABBR,RACK_ID,city_id
1466,T-52-MD-1567,Cato Oil,Cato Oil,124,190
1498,T-38-MI-3022,Buckeye,Buckeye,131,1190
1529,T-43-MO-3700,Phillips 66 Company PSX,PSX,143,1191
1546,T-43-MO-3701,J.D. Streett Inc.,JD Streett,154,223
1826,T-93-OR-4460,Kinder Morgan Energy Partners North,KMEP N,233,337
1852,T-23-PA-1713,Pittsburgh Terminal Company,PTC,238,349
1887,T-25-PA-1768,MAPLLC old Ashland terminal,MAPLLC A,243,1192
1909,,United Refining,United Ref,247,372
1944,T-46-SD-3553,NuStar,NuStar,256,384
2301,T-43-MO-3714,Artco North,Artco,154,223
2332,T-84-CO-4107,Colorado Fuel Manufactures Inc,CFMI,30,1193
2383,D-00-MA-2383,Bigelow Oil,Bigelow,121,1194
1039,T-71-AR-2459,Magellan Pipeline Company North,MagellanN,9,15
1042,T-71-AR-2467,Transmontaigne,TPSI,10,1195
1044,T-86-AZ-4313,Circle K Corporation,Circle K,12,17
1047,T-86-AZ-4304,Kinder Morgan Energy Partners West,KMEP W,12,17
1051,T-86-AZ-4308,Kinder Morgan Energy Partners East,KMEP E,13,18
1053,T-86-AZ-4309,Holly Refining and Marketing,Holly,13,18
1056,T-77-CA-4657,Alon USA LP,Alon USA,14,19
1059,T-68-CA-4600,Kinder Morgan Energy Partners,KMEP,17,22
1063,T-33-CA-4756,Chevron,Chevron,18,23
1065,T-33-CA-4758,Shell Oil Products US,SOPUS,18,23
1072,T-33-CA-4762,ST Service,ST Service,21,25
1076,T-33-CA-4784,BP Oil Products,BP Oil,22,36
1083,,Kinder Morgan Energy Partners,KMEP,22,39
1087,T-95-CA-4805,ExxonMobil,XOM,22,1010
1094,T-33-CA-4768,Tesoro,Tesoro,22,39
1100,T-68-CA-4621,Chevron,Chevron,23,42
1109,T-33-CA-4776,Kinder Morgan Energy Partners,KMEP,24,43
1115,T-68-CA-4616,Chevron,Chevron,25,44
1121,T-68-CA-4611,Tesoro,Tesoro,25,46
1126,T-77-CA-4652,Kinder Morgan Energy Partners,KMEP,26,49
1133,T-68-CA-4629,Tesoro,Tesoro,27,51
1140,T-84-CO-4104,Phillips 66 Company PSX,PSX,28,54
1144,T-84-CO-4108,NuStar,NuStar,29,1196
1151,T-06-CT-1256,Sprague,Sprague,32,60
1157,T-06-CT-1257,Hess Corporation,Hess,34,65
1164,T-06-CT-1274,Magellan Pipeline Company West,MagellanW,34,65
1173,T-59-FL-2102,Buckeye,Buckeye,38,69
1181,T-65-FL-2156,Buckeye,Buckeye,39,71
1185,T-65-FL-2150,Transmontaigne,TPSI,39,70
1191,T-65-FL-2165,Transmontaigne,TPSI,39,71
1196,T-59-FL-2116,Chevron,Chevron,42,75
1204,T-59-FL-2107,Buckeye North,Buckeye N,45,78
1211,T-59-FL-2136,Marathon Petroleum Corporation,Marathon,45,78
1218,T-58-GA-2500,Kinder Morgan Energy Partners,KMEP,46,80
1227,T-58-GA-2534,Kinder Morgan Energy Partners South,KMEP S,48,83
1232,T-58-GA-2531,Motiva Enterprise old Shell terminal,Motiva Sh,48,83
1238,T-58-GA-2510,Motiva Enterprise old Star Ent terminal,Motiva Tx,48,83
1246,T-58-GA-2520,Kinder Morgan Energy Partners,KMEP,50,89
1252,T-58-GA-2544,Transmontaigne,TPSI,52,91
1260,T-58-GA-2503,Citgo,Citgo,54,93
1265,T-99-HI-4555,Chevron,Chevron,406,1197
1272,T-99-HI-4553,Chevron,Chevron,55,97
1276,T-99-HI-4554,Chevron,Chevron,405,98
1282,T-42-IA-3465,Magellan Pipeline Company,Magellan,57,1179
1289,T-42-IA-3458,BP Oil Products,BP Oil,60,104
1293,T-39-IA-3475,Sinclair,Sinclair,62,1198
1299,T-42-IA-3469,Buckeye,Buckeye,66,1199
1304,T-82-ID-4152,United Products Terminals,UnitedProd,70,113
1310,T-37-IL-3358,Marathon Petroleum Corporation,Marathon,74,1200
1314,T-36-IL-3317,Citgo,Citgo,75,494
1321,T-36-IL-3375,ExxonMobil,XOM,75,1201
1328,T-37-IL-3368,Buckeye,Buckeye,77,920
1332,T-37-IL-3353,Phillips 66 Company PSX,PSX,78,1112
1338,T-36-IL-3313,Buckeye,Buckeye,80,1202
1347,T-36-IL-3306,Buckeye,Buckeye,84,135
1351,T-37-IL-3361,Hartford Wood River Terminal,HWRT,85,1203
1358,T-35-IN-3205,BP Oil Products,BP Oil,86,1204
1364,T-35-IN-3228,Buckeye,Buckeye,86,140
1368,T-35-IN-3231,Sunoco Logistics Partners LP,Sunoco,87,141
1372,T-35-IN-3215,La Gloria Oil and Gas Company,La Gloria,88,143
1377,T-35-IN-3227,U.S.Oil Company,U.S.Oil,88,143
1383,T-35-IN-3246,Buckeye,Buckeye,92,1205
1387,T-48-KS-3654,Holly Refining and Marketing,Holly,96,1206
1398,T-48-KS-3665,Magellan Pipeline Company,Magellan,105,1207
1402,T-48-KS-3670,Phillips 66 Company PSX South,PSX S,107,161
1410,T-61-KY-3269,Buckeye,Buckeye,111,165
1414,T-61-KY-3268,Marathon Petroleum Corp-old Ashland loc,MarathonA,111,165
1424,T-72-LA-2353,Sunoco Logistics Partners LP,Sunoco,113,169
1430,T-72-LA-2376,Placid,Placid,115,1208
1438,T-72-LA-2371,Valero Refining and Marketing,Valero,119,1209
1212,T-59-FL-2100,Murphy,Murphy,45,78
1215,T-59-FL-2101,Transmontaigne,TPSI,45,78
1223,T-58-GA-2506,Kinder Morgan Energy Partners,KMEP,47,82
1230,T-58-GA-2529,Citgo,Citgo,48,83
1235,T-58-GA-2545,Marathon Petroleum Corporation,Marathon,48,1210
1240,T-58-GA-2511,Kinder Morgan Energy Partners,KMEP,48,85
2690,D-00-CA-2690,Zone Pricing,Zone,22,1211
2698,D-00-SC-2698,Lincoln Energy Solutions,LincolnOil,251,378
2706,D-00-GA-2706,Lincoln Energy Solutions,LincolnOil,52,91
2711,T-62-TN-2207,Lincoln Energy Solutions,LincolnOil,260,387
2720,D-00-CA-2720,Zone Pricing,Zone,22,1212
2726,D-00-CA-2726,Zone Pricing,Zone,22,1213
2734,D-00-CO-2734,Encana Gather Services USA Inc,Encana,559,809
2741,D-00-NM-2741,Musket Rail,MusketRail,265,1038
2749,D-00-GA-2749,Walthall Oil Company,Walthall,52,91
2754,D-00-KS-2754,Presta Oil,Presta,104,921
2762,D-00-CA-2762,Zone Pricing,Zone,18,1214
2771,D-00-SD-2771,POET Biorefining,POET,257,1215
2778,D-00-CA-2778,Zone Pricing,Zone,18,1216
2785,D-00-CA-2785,Zone Pricing,Zone,22,1217
2793,D-00-CA-2793,Zone Pricing,Zone,22,1218
2796,D-00-CA-2796,Zone Pricing,Zone,26,1219
2805,T-76-TX-2833,Magellan Pipeline Company,Magellan,294,1220
2813,D-00-CA-2813,Zone Pricing,Zone,24,1221
2819,D-00-IA-2819,Plains All American Pipeline LP,PAA,62,1198
2825,T-59-FL-2679,Valero Refining and Marketing,Valero,39,1222
2832,T-71-AR-2465,Apex Oil,Apex Oil,9,15
2839,D-00-NY-2839,Oswego Oil Service,Oswego,202,1223
2847,D-00-NM-2847,Musket Rail,MusketRail,13,1224
2853,D-00-MI-2853,Sunoco Logistics Partners LP,Sunoco,130,198
2859,D-00-CA-2859,Zone Pricing,Zone,25,1225
2865,D-00-NY-2865,Windsor Fuel,Winsdor,204,1226
2870,D-00-TX-2870,Musket Rail,MusketRail,282,418
2878,D-00-CA-2878,Zone Pricing,Zone,25,1227
2885,D-00-MA-2885,Niccoli Brothers Oil,Niccoli,121,1228
2891,D-00-NY-2891,Hub Truck,Hub Truck,202,1229
2898,D-00-CA-2898,Zone Pricing,Zone,25,1230
2906,D-00-VA-2906,Private Terminal,PVT TERM,301,444
2914,D-00-NJ-2914,Food Haulers DLVD,FoodHauler,189,1231
2923,T-CA-000046,Suncor - Canada,Suncor CA,343,478
2929,D-00-CA-2929,Zone Pricing,Zone,26,1232
2933,D-00-CA-2933,Suma Energy,Suma,22,27
2940,D-00-CA-2940,Golden Gate Petroleum,GoldenGate,26,49
2948,D-00-IL-2948,Meier Oil Terminal,Meier,74,1200
2955,D-00-WA-2955,Inland Empire Oilseeds LLC Delivered,I.E.O.Dlvr,306,451
2964,D-00-UT-2964,Kellerstrass,Kellrstrss,298,1109
2970,T-99-HI-4563,Tesoro,Tesoro,405,98
2973,D-00-NV-2973,Independent Terminal Services,ITS,475,1233
2406,D-00-MN-2406,Chippewa Valley Ethanol Co,ChipValley,379,503
2414,D-00-SD-2414,Dakota Ethanol LLC,Dakota Eth,256,1234
2422,D-00-CA-2422,Zone Pricing,Zone,25,1235
2429,D-00-CA-2429,Zone Pricing,Zone,23,1236
2437,D-00-CA-2437,Zone Pricing,Zone,25,1237
2443,D-00-CA-2443,Zone Pricing,Zone,18,1238
2450,D-00-CA-2450,Zone Pricing,Zone,22,1239
2458,D-00-CA-2458,Zone Pricing,Zone,22,1240
2465,D-00-CA-2465,Zone Pricing,Zone,22,1241
2473,D-00-CA-2473,Zone Pricing,Zone,22,1242
2480,D-00-CA-2480,Zone Pricing,Zone,20,1243
2488,D-00-CA-2488,Zone Pricing,Zone,22,1244
2495,D-00-CA-2495,Zone Pricing,Zone,17,1245
2503,D-00-CA-2503,Zone Pricing,Zone,23,1246
2510,D-00-CA-2510,Zone Pricing,Zone,27,1247
2518,D-00-CA-2518,Zone Pricing,Zone,27,1248
2524,T-39-WI-3070,U.S.Oil Company East,U.S.Oil E,313,460
2529,D-00-OH-2529,Southside River Rail Terminal,Southside,211,311
2537,D-00-CA-2537,Zone Pricing,Zone,22,1249
2545,D-00-WI-2545,Ace Ethanol,Ace Eth,312,1250
2552,T-06-CT-1251,Sprague,Sprague,32,1251
2558,D-00-MN-2558,Renewable Energy Group,REG,496,724
2565,D-00-OH-2565,CSX Transportation,CSX,212,314
2573,D-00-FL-2573,Purada Processing LLC,Purada,45,1252
2580,D-00-MI-2580,Transflo Services,Transflo,130,1253
2588,D-00-TX-2588,Kendrick Oil,Kendrick,265,395
2594,D-00-CA-2594,Zone Pricing,Zone,22,1254
2601,D-00-CA-2601,Zone Pricing,Zone,20,1255
